YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,CC19/DT9,573,665
2024-04,WEEKDAY,23,TRAIN,CC19/DT9,1532,1661
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,EW27,19063,12407
2024-04,WEEKDAY,9,TRAIN,EW27,46228,36676
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,TE15,753,1537
2024-04,WEEKDAY,7,TRAIN,TE15,9180,8943
2024-04,WEEKDAY,8,TRAIN,EW15,17171,227201
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,EW15,2539,9207
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,EW22,262,1072
2024-04,WEEKDAY,23,TRAIN,EW22,994,2516
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,CE1/DT16,4370,14818
2024-04,WEEKDAY,8,TRAIN,CE1/DT16,10361,43217
2024-04,WEEKDAY,14,TRAIN,NS8,13812,13489
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,NS8,7651,6873
2024-04,WEEKDAY,6,TRAIN,TE13,624,2744
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,TE13,106,577
2024-04,WEEKDAY,23,TRAIN,TE16,2131,3246
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,TE16,973,1376
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,DT25,658,2061
2024-04,WEEKDAY,22,TRAIN,DT25,1627,5191
2024-04,WEEKDAY,19,TRAIN,DT23,10702,7365
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,DT23,1670,1533
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,CG2,5417,8689
2024-04,WEEKDAY,7,TRAIN,CG2,13116,24201
2024-04,WEEKDAY,23,TRAIN,TE6,1095,8239
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,TE6,529,3644
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,CC12,199,13
2024-04,WEEKDAY,5,TRAIN,CC12,961,100
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,EW16/NE3/TE17,5246,10313
2024-04,WEEKDAY,7,TRAIN,EW16/NE3/TE17,27188,104276
2024-04,WEEKDAY,16,TRAIN,NS23,39975,35272
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,NS23,24736,22338
2024-04,WEEKDAY,23,TRAIN,TE15,1494,1424
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,TE15,669,656
2024-04,WEEKDAY,5,TRAIN,PE6,2176,184
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,PE6,370,49
2024-04,WEEKDAY,19,TRAIN,DT33,14695,50824
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,DT33,4818,8324
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,NS24/NE6/CC1,3167,9233
2024-04,WEEKDAY,8,TRAIN,NS24/NE6/CC1,25706,56442
2024-04,WEEKDAY,23,TRAIN,PE1,296,2424
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,PE1,199,1081
2024-04,WEEKDAY,19,TRAIN,NE1/CC29,99436,51130
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,NE1/CC29,41012,19339
2024-04,WEEKDAY,7,TRAIN,BP11,19478,2518
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,BP11,1473,364
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,BP4,386,1016
2024-04,WEEKDAY,20,TRAIN,BP4,1749,3235
2024-04,WEEKDAY,7,TRAIN,CC3,921,7206
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,CC3,337,1881
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,DT13,4245,6604
2024-04,WEEKDAY,10,TRAIN,DT13,7816,15382
2024-04,WEEKDAY,7,TRAIN,SW7,10041,3070
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,SW7,915,224
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,DT30,1296,4779
2024-04,WEEKDAY,21,TRAIN,DT30,2551,12118
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,NE14,13116,13764
2024-04,WEEKDAY,15,TRAIN,NE14,25635,28654
2024-04,WEEKDAY,17,TRAIN,NE1/CC29,101284,54621
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,NE1/CC29,39426,31029
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,EW21/CC22,10997,5284
2024-04,WEEKDAY,21,TRAIN,EW21/CC22,26581,13272
2024-04,WEEKDAY,23,TRAIN,NS8,3666,9793
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,NS8,2536,4206
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,EW33,0,280
2024-04,WEEKDAY,0,TRAIN,EW33,0,240
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,NS16,21195,21015
2024-04,WEEKDAY,13,TRAIN,NS16,38227,37071
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,SW4,1256,1465
2024-04,WEEKDAY,15,TRAIN,SW4,1742,3520
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,TE19,9,1
2024-04,WEEKDAY,5,TRAIN,TE19,33,1
2024-04,WEEKDAY,12,TRAIN,DT6,9596,7315
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,DT6,4444,2462
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,BP8,723,690
2024-04,WEEKDAY,17,TRAIN,BP8,3367,2838
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,TE12,1286,2461
2024-04,WEEKDAY,9,TRAIN,TE12,4574,11025
2024-04,WEEKDAY,5,TRAIN,NE13,4122,627
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,NE13,554,128
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,EW24/NS1,14257,23651
2024-04,WEEKDAY,9,TRAIN,EW24/NS1,37209,83701
2024-04,WEEKDAY,11,TRAIN,DT18,12374,17444
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,DT18,2485,4214
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,DT21,3439,4342
2024-04,WEEKDAY,14,TRAIN,DT21,6567,7735
2024-04,WEEKDAY,6,TRAIN,NS17/CC15,39169,25914
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,NS17/CC15,5429,3719
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,DT22,7594,10775
2024-04,WEEKDAY,18,TRAIN,DT22,15590,27568
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,TE18,5408,4506
2024-04,WEEKDAY,17,TRAIN,TE18,16541,9103
2024-04,WEEKDAY,19,TRAIN,EW9,26026,59683
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,EW9,11819,17953
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,NS27/CE2/TE20,566,1246
2024-04,WEEKDAY,9,TRAIN,NS27/CE2/TE20,1490,23594
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,TE1,2118,1977
2024-04,WEEKDAY,17,TRAIN,TE1,25692,4692
2024-04,WEEKDAY,11,TRAIN,DT30,7036,2656
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,DT30,4485,1866
2024-04,WEEKDAY,5,TRAIN,NS8,14976,2055
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,NS8,2720,346
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,EW9,12009,11269
2024-04,WEEKDAY,14,TRAIN,EW9,18612,16079
2024-04,WEEKDAY,8,TRAIN,DT34,14136,12858
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,DT34,1614,1200
2024-04,WEEKDAY,15,TRAIN,TE4,3788,3133
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,TE4,2493,1444
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,NE12/CC13,4364,11480
2024-04,WEEKDAY,23,TRAIN,NE12/CC13,9232,27494
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,NS3,6578,2047
2024-04,WEEKDAY,6,TRAIN,NS3,46774,9679
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,CG2,14263,8377
2024-04,WEEKDAY,20,TRAIN,CG2,25980,18244
2024-04,WEEKDAY,7,TRAIN,CC2,1135,8087
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,CC2,271,976
2024-04,WEEKDAY,10,TRAIN,EW8/CC9,24608,48044
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,EW8/CC9,20220,43267
2024-04,WEEKDAY,12,TRAIN,NS28,1345,1911
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,NS28,3796,3009
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,SE4,126,804
2024-04,WEEKDAY,23,TRAIN,SE4,185,1987
2024-04,WEEKDAY,13,TRAIN,EW20,11742,10672
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,EW20,6383,5226
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,BP11,1316,1671
2024-04,WEEKDAY,18,TRAIN,BP11,3562,11250
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,NS15,6698,4840
2024-04,WEEKDAY,13,TRAIN,NS15,22122,16754
2024-04,WEEKDAY,21,TRAIN,TE19,7411,1413
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,TE19,1248,729
2024-04,WEEKDAY,6,TRAIN,EW19,21366,8301
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,EW19,2722,1462
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,CC14,943,1979
2024-04,WEEKDAY,22,TRAIN,CC14,2698,5405
2024-04,WEEKDAY,20,TRAIN,CC16,5867,7892
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,CC16,1602,2810
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,CC16,2573,3601
2024-04,WEEKDAY,8,TRAIN,CC16,19544,23124
2024-04,WEEKDAY,19,TRAIN,NS5,22065,79928
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,NS5,9122,17120
2024-04,WEEKDAY,21,TRAIN,NS23,63240,14229
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,NS23,25762,6101
2024-04,WEEKDAY,6,TRAIN,EW2/DT32,59591,26534
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,EW2/DT32,8170,4570
2024-04,WEEKDAY,22,TRAIN,NS2,9825,26521
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,NS2,4227,10857
2024-04,WEEKDAY,9,TRAIN,NS11,54130,20040
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,NS11,22936,9479
2024-04,WEEKDAY,14,TRAIN,DT31,5672,6699
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,DT31,3354,3399
2024-04,WEEKDAY,22,TRAIN,NE17/PTC,16304,34152
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,NE17/PTC,8053,14653
2024-04,WEEKDAY,6,TRAIN,TE8,6870,2860
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,TE8,958,862
2024-04,WEEKDAY,12,TRAIN,NE7/DT12,40468,34451
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,NE7/DT12,19231,26503
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,PE4,844,443
2024-04,WEEKDAY,8,TRAIN,PE4,3839,1594
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,DT34,1971,1890
2024-04,WEEKDAY,15,TRAIN,DT34,4496,4001
2024-04,WEEKDAY,23,TRAIN,TE1,336,1226
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,TE1,169,1049
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,NS8,7507,2515
2024-04,WEEKDAY,6,TRAIN,NS8,52942,12303
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,SW6,9,256
2024-04,WEEKDAY,0,TRAIN,SW6,15,625
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,NE8,22631,25540
2024-04,WEEKDAY,16,TRAIN,NE8,29250,31514
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,EW9,10806,9492
2024-04,WEEKDAY,11,TRAIN,EW9,15745,12151
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,DT31,3916,2267
2024-04,WEEKDAY,11,TRAIN,DT31,7164,4221
2024-04,WEEKDAY,16,TRAIN,EW6,9294,14612
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,EW6,5029,6063
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,NE11,7289,6688
2024-04,WEEKDAY,15,TRAIN,NE11,16663,14273
2024-04,WEEKDAY,10,TRAIN,SE5,2702,1148
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,SE5,1761,720
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,BP6/DT1,17931,19456
2024-04,WEEKDAY,16,TRAIN,BP6/DT1,32680,49766
2024-04,WEEKDAY,14,TRAIN,CC24,21804,22190
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,CC24,4549,3266
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,NS18,5589,2118
2024-04,WEEKDAY,7,TRAIN,NS18,37058,17593
2024-04,WEEKDAY,20,TRAIN,NE9,19509,26197
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,NE9,6931,9918
2024-04,WEEKDAY,21,TRAIN,DT27,5442,8847
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,DT27,1924,4229
2024-04,WEEKDAY,21,TRAIN,CE1/DT16,72697,19897
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,CE1/DT16,43393,10401
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,EW29,7746,4584
2024-04,WEEKDAY,16,TRAIN,EW29,27984,5011
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,TE12,870,2989
2024-04,WEEKDAY,8,TRAIN,TE12,5510,20290
2024-04,WEEKDAY,20,TRAIN,TE22,7713,4076
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,TE22,6536,2464
2024-04,WEEKDAY,23,TRAIN,DT20,3840,2031
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,DT20,1644,934
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,EW15,11793,8143
2024-04,WEEKDAY,16,TRAIN,EW15,45013,19068
2024-04,WEEKDAY,9,TRAIN,EW32,1587,4607
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,EW32,2094,759
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,TE6,6321,2405
2024-04,WEEKDAY,10,TRAIN,TE6,11063,3122
2024-04,WEEKDAY,17,TRAIN,BP7,1401,2104
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,BP7,319,556
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,DT21,4217,2681
2024-04,WEEKDAY,19,TRAIN,DT21,15027,10132
2024-04,WEEKDAY,18,TRAIN,PE6,8605,18272
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,PE6,3234,3880
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,DT34,3,346
2024-04,WEEKDAY,0,TRAIN,DT34,6,669
2024-04,WEEKDAY,20,TRAIN,CC11,25579,10094
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,CC11,6266,4746
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,NS7,13326,10146
2024-04,WEEKDAY,16,TRAIN,NS7,20275,26149
2024-04,WEEKDAY,23,TRAIN,NS15,4129,5474
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,NS15,1139,2450
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,TE15,2401,3790
2024-04,WEEKDAY,9,TRAIN,TE15,8180,13116
2024-04,WEEKDAY,22,TRAIN,EW26,7172,36949
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,EW26,3889,15530
2024-04,WEEKDAY,12,TRAIN,NE5,11173,14087
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,NE5,4666,7301
2024-04,WEEKDAY,11,TRAIN,TE13,4074,3749
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,TE13,1823,1964
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,NE4/DT19,14848,32875
2024-04,WEEKDAY,10,TRAIN,NE4/DT19,29111,66892
2024-04,WEEKDAY,19,TRAIN,NE7/DT12,42935,47013
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,NE7/DT12,25092,21644
2024-04,WEEKDAY,19,TRAIN,DT3,5561,21296
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,DT3,2261,4172
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,NS2,13449,15219
2024-04,WEEKDAY,17,TRAIN,NS2,46117,58680
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,TE13,9,32
2024-04,WEEKDAY,0,TRAIN,TE13,22,84
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,TE18,5050,5506
2024-04,WEEKDAY,18,TRAIN,TE18,23161,16394
2024-04,WEEKDAY,23,TRAIN,EW30,140,522
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,EW30,68,577
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,SW7,1763,729
2024-04,WEEKDAY,10,TRAIN,SW7,2932,1127
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,PE5,2245,3067
2024-04,WEEKDAY,18,TRAIN,PE5,6215,15284
2024-04,WEEKDAY,13,TRAIN,NE11,13703,12640
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,NE11,7979,7867
2024-04,WEEKDAY,22,TRAIN,PW3,561,1525
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,PW3,165,981
2024-04,WEEKDAY,18,TRAIN,TE12,10164,4945
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,TE12,1719,1127
2024-04,WEEKDAY,20,TRAIN,SE3,1101,5996
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,SE3,569,2008
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,DT13,5950,7201
2024-04,WEEKDAY,12,TRAIN,DT13,11684,17277
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,TE3,1612,4385
2024-04,WEEKDAY,20,TRAIN,TE3,4224,13911
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,NS16,3671,12485
2024-04,WEEKDAY,23,TRAIN,NS16,8783,27803
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,CC11,368,170
2024-04,WEEKDAY,5,TRAIN,CC11,1579,1226
2024-04,WEEKDAY,9,TRAIN,TE13,3021,7751
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,TE13,1251,1850
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,EW9,14066,16404
2024-04,WEEKDAY,17,TRAIN,EW9,35204,32879
2024-04,WEEKDAY,17,TRAIN,TE3,30089,14534
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,TE3,4397,3374
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,CC10/DT26,2505,6098
2024-04,WEEKDAY,22,TRAIN,CC10/DT26,7093,13823
2024-04,WEEKDAY,22,TRAIN,PE6,1711,4579
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,PE6,833,1872
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,TE5,2546,1053
2024-04,WEEKDAY,9,TRAIN,TE5,6861,2805
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,NS19,5627,14803
2024-04,WEEKDAY,22,TRAIN,NS19,13928,35414
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,NS8,6193,7701
2024-04,WEEKDAY,21,TRAIN,NS8,11571,22410
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,PE2,3490,1671
2024-04,WEEKDAY,11,TRAIN,PE2,5424,2772
2024-04,WEEKDAY,11,TRAIN,EW28,20930,12105
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,EW28,15622,5953
2024-04,WEEKDAY,10,TRAIN,EW14/NS26,19539,82374
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,EW14/NS26,5393,12712
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,NS27/CE2/TE20,1649,2798
2024-04,WEEKDAY,13,TRAIN,NS27/CE2/TE20,3539,7524
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,NS24/NE6/CC1,200,176
2024-04,WEEKDAY,0,TRAIN,NS24/NE6/CC1,515,411
2024-04,WEEKDAY,14,TRAIN,BP9,1834,1717
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,BP9,924,915
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,EW24/NS1,46009,34405
2024-04,WEEKDAY,19,TRAIN,EW24/NS1,134806,103813
2024-04,WEEKDAY,12,TRAIN,NS23,25491,45259
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,NS23,12203,25792
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,PE4,510,930
2024-04,WEEKDAY,21,TRAIN,PE4,926,1998
2024-04,WEEKDAY,13,TRAIN,NE4/DT19,80254,60927
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,NE4/DT19,32568,35516
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,PE5,1041,3077
2024-04,WEEKDAY,20,TRAIN,PE5,2059,10053
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,TE13,1378,937
2024-04,WEEKDAY,20,TRAIN,TE13,3921,2015
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,CC26,1353,977
2024-04,WEEKDAY,15,TRAIN,CC26,3665,2369
2024-04,WEEKDAY,14,TRAIN,CC4/DT15,17700,18581
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,CC4/DT15,9705,13702
2024-04,WEEKDAY,7,TRAIN,EW3,42242,26743
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,EW3,5080,2941
2024-04,WEEKDAY,8,TRAIN,EW12/DT14,27849,123722
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,EW12/DT14,6405,14610
2024-04,WEEKDAY,19,TRAIN,DT8,9785,6806
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,DT8,1358,2015
2024-04,WEEKDAY,11,TRAIN,NE9,23590,14515
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,NE9,12833,8380
2024-04,WEEKDAY,19,TRAIN,CC17/TE9,8218,11500
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,CC17/TE9,1629,2181
2024-04,WEEKDAY,8,TRAIN,DT30,40698,5313
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,DT30,4316,1728
2024-04,WEEKDAY,18,TRAIN,PW5,2927,6963
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,PW5,1543,3032
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,PE5,2446,2609
2024-04,WEEKDAY,17,TRAIN,PE5,7020,10290
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,DT33,6576,6311
2024-04,WEEKDAY,16,TRAIN,DT33,14590,18608
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,PW4,2592,1742
2024-04,WEEKDAY,9,TRAIN,PW4,6186,3611
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,BP12,424,736
2024-04,WEEKDAY,21,TRAIN,BP12,1040,2283
2024-04,WEEKDAY,22,TRAIN,EW16/NE3/TE17,18854,11145
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,EW16/NE3/TE17,6138,5066
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,SW2,1144,855
2024-04,WEEKDAY,7,TRAIN,SW2,13347,3775
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,CC21,6114,6563
2024-04,WEEKDAY,18,TRAIN,CC21,15189,31967
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,DT6,1139,2166
2024-04,WEEKDAY,7,TRAIN,DT6,11911,21550
2024-04,WEEKDAY,22,TRAIN,BP12,436,1779
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,BP12,197,651
2024-04,WEEKDAY,6,TRAIN,NS16,60308,35109
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,NS16,11376,5754
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,NS10,18785,14325
2024-04,WEEKDAY,13,TRAIN,NS10,30796,26460
2024-04,WEEKDAY,8,TRAIN,DT8,9025,13755
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,DT8,1773,1997
2024-04,WEEKDAY,21,TRAIN,CC14,2668,7371
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,CC14,1012,2661
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,NE10,8367,7372
2024-04,WEEKDAY,13,TRAIN,NE10,17085,14792
2024-04,WEEKDAY,5,TRAIN,EW31,1043,1391
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,EW31,410,116
2024-04,WEEKDAY,23,TRAIN,BP9,45,497
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,BP9,3,28
2024-04,WEEKDAY,9,TRAIN,EW7,25152,14905
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,EW7,8668,5500
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,BP12,554,40
2024-04,WEEKDAY,5,TRAIN,BP12,3079,181
2024-04,WEEKDAY,10,TRAIN,EW26,30710,9200
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,EW26,18465,5941
2024-04,WEEKDAY,6,TRAIN,TE18,1169,2294
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,TE18,219,534
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,EW27,17702,29510
2024-04,WEEKDAY,20,TRAIN,EW27,44179,75977
2024-04,WEEKDAY,15,TRAIN,NS21/DT11,50606,54510
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,NS21/DT11,27420,28265
2024-04,WEEKDAY,15,TRAIN,EW3,16592,17864
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,EW3,7610,7876
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,CC27,973,989
2024-04,WEEKDAY,13,TRAIN,CC27,3514,6232
2024-04,WEEKDAY,16,TRAIN,DT21,10263,7319
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,DT21,4493,3919
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,EW6,188,36
2024-04,WEEKDAY,5,TRAIN,EW6,1133,220
2024-04,WEEKDAY,20,TRAIN,SW1,2544,2925
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,SW1,853,1045
2024-04,WEEKDAY,8,TRAIN,DT13,11309,20229
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,DT13,2587,4248
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,CC19/DT9,4743,5265
2024-04,WEEKDAY,11,TRAIN,CC19/DT9,6089,6983
2024-04,WEEKDAY,13,TRAIN,DT2,3369,1913
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,DT2,997,614
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,EW24/NS1,48793,21226
2024-04,WEEKDAY,20,TRAIN,EW24/NS1,116098,48969
2024-04,WEEKDAY,18,TRAIN,NS3,25973,67572
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,NS3,9267,11215
2024-04,WEEKDAY,23,TRAIN,DT18,7390,1591
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,DT18,2232,694
2024-04,WEEKDAY,23,TRAIN,CE1/DT16,43964,6242
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,CE1/DT16,21567,3079
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,TE3,4542,1948
2024-04,WEEKDAY,10,TRAIN,TE3,7438,2596
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,SE1,2578,939
2024-04,WEEKDAY,9,TRAIN,SE1,6847,2133
2024-04,WEEKDAY,9,TRAIN,DT3,15481,3410
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,DT3,5380,2124
