,geometry,latitude,longitude,weekday_00,weekday_05,weekday_06,weekday_07,weekday_08,weekday_09,weekday_10,weekday_11,weekday_12,weekday_13,weekday_14,weekday_15,weekday_16,weekday_17,weekday_18,weekday_19,weekday_20,weekday_21,weekday_22,weekday_23,weekend_00,weekend_05,weekend_06,weekend_07,weekend_08,weekend_09,weekend_10,weekend_11,weekend_12,weekend_13,weekend_14,weekend_15,weekend_16,weekend_17,weekend_18,weekend_19,weekend_20,weekend_21,weekend_22,weekend_23
5834,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644
5835,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,12974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5836,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5837,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2539,0,0,0,0,0,0,0,0,0,0,0,0,0
5838,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5839,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,12587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5840,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3197,0,0,0,0,0,0
5841,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681,0,0
5842,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5843,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,4136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5844,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2517,0,0,0,0,0,0,0,0
5845,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2871,0,0,0,0,0,0,0,0,0,0,0
5846,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,6179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5847,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834,0
5848,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5849,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,6214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5850,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2606,0,0,0,0,0,0,0
5851,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5852,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,5376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5853,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3074,0,0,0,0
5854,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5855,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5856,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216,0,0,0,0,0
5857,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5858,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5859,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,5478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5860,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2857,0,0,0,0,0,0,0,0,0,0,0,0
5861,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,8379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5862,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5863,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5864,POINT (103.8443282696094 1.292478927917482),1.2924789279174818,103.84432826960943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5865,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5866,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,0,0
5867,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414,0,0,0,0,0,0,0,0,0,0,0,0
5868,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,4734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5869,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,13317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5870,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,0,0,0,0,0,0
5871,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,11193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5872,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771,0,0,0,0,0,0,0,0
5873,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5874,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358,0,0,0,0
5875,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,9025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5876,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5878,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5879,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,11494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5880,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,0,0,0,0,0,0,0,0,0
5881,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5882,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
5883,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068,0,0,0,0,0,0,0,0,0,0
5884,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,8230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5885,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5886,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,0,0,0
5887,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,8052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5888,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5889,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,0,0,0,0,0
5890,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5891,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,12027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5892,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0
5893,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243,0,0,0,0,0,0,0,0,0,0,0,0,0
5894,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,3216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5895,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5896,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5897,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,2407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5898,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5899,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,5099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5900,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5901,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0
5902,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5903,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,4941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5904,POINT (103.8073222076121 1.325883208922445),1.3258832089224446,103.80732220761212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2623,0,0,0,0,0,0,0,0,0,0,0
5905,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5906,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5907,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0
5908,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5909,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,0,0
5910,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5911,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703,0,0,0,0,0,0,0,0,0,0,0
5912,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5913,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5914,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,16681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5915,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5916,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,0,0,0,0
5917,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5918,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,11813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5919,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0,0
5920,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5921,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5922,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0
5923,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329,0,0,0,0,0,0,0,0,0
5924,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5925,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5926,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,0,0,0,0,0,0,0,0
5927,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365,0,0,0,0,0,0
5928,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,3269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5929,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5930,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,8464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5931,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5932,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5933,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5934,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,0,0,0,0,0
5935,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5936,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742,0,0,0,0,0,0,0,0,0,0,0,0,0
5937,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5938,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675,0,0,0,0,0,0,0,0,0,0,0,0
5939,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,2927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5940,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417,0,0,0,0,0,0,0,0,0,0
5941,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5942,POINT (103.7452918000423 1.380298287217282),1.380298287217282,103.74529180004232,0,2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5943,POINT (103.8297118002602 1.443136699719395),1.443136699719395,103.82971180026024,0,0,0,0,0,0,14135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5944,POINT (103.8297118002602 1.443136699719395),1.443136699719395,103.82971180026024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9425,0,0,0,0,0,0,0,0,0,0,0,0,0
5945,POINT (103.8297118002602 1.443136699719395),1.443136699719395,103.82971180026024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7899,0,0,0,0,0,0
5946,POINT (103.8297118002602 1.443136699719395),1.443136699719395,103.82971180026024,0,0,0,0,0,0,0,0,0,0,0,0,0,22689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5947,POINT (103.8297118002602 1.443136699719395),1.443136699719395,103.82971180026024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6943,0,0,0,0,0,0,0,0,0
