,h3_index,h3_address,latitude,longitude,geometry,weekday_00,weekday_01,weekday_02,weekday_03,weekday_04,weekday_05,weekday_06,weekday_07,weekday_08,weekday_09,weekday_10,weekday_11,weekday_12,weekday_13,weekday_14,weekday_15,weekday_16,weekday_17,weekday_18,weekday_19,weekday_20,weekday_21,weekday_22,weekday_23,weekend_00,weekend_01,weekend_02,weekend_03,weekend_04,weekend_05,weekend_06,weekend_07,weekend_08,weekend_09,weekend_10,weekend_11,weekend_12,weekend_13,weekend_14,weekend_15,weekend_16,weekend_17,weekend_18,weekend_19,weekend_20,weekend_21,weekend_22,weekend_23
210,211,876520c8effffff,1.4036810433798848,103.66197392748236,"POLYGON ((103.67496022743818 1.400102342987717, 103.67179510370148 1.4131672023196342, 103.65880806130251 1.4167465461685103, 103.64898657013971 1.40725995211625, 103.65215287946732 1.3941948900759245, 103.66513949458474 1.3906166246040692, 103.67496022743818 1.400102342987717))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,212,876520c06ffffff,1.2410698554943191,103.67714650388368,"POLYGON ((103.69012527150817 1.237499138838041, 103.68696254934892 1.250551095533062, 103.67398303975052 1.2541224620100366, 103.66416667849097 1.2446407898507754, 103.66733058559664 1.231588633901941, 103.68030966923283 1.2280183491733039, 103.69012527150817 1.237499138838041))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,213,876520d83ffffff,1.293145139263963,103.79776119645791,"POLYGON ((103.81073345967906 1.2895722564279495, 103.80757682146245 1.3026247273489049, 103.79460381390041 1.3061982645677734, 103.78478786375587 1.2967182403282895, 103.78794569153153 1.283665558399708, 103.80091828010843 1.2800931115256649, 103.81073345967906 1.2895722564279495))",3.5977443609022557,0.0,0.0,0.0,0.0,35.17589576547231,226.939226519337,322.1995798319328,406.5946547884187,222.33858267716536,75.5844017094017,87.85786163522013,104.51571428571428,106.86849315068493,103.75877862595419,112.49447077409162,169.48405253283303,331.0518018018018,506.6867816091954,243.8564476885645,117.63070539419087,91.93713163064832,66.68903803131991,23.189655172413794,4.9186046511627906,0.0,0.0,0.0,0.0,12.025423728813559,107.57142857142857,176.18803418803418,270.46363636363634,277.0,298.56451612903226,272.17391304347825,319.38759689922483,206.98876404494382,163.39303482587064,194.8060606060606,267.5820895522388,327.64912280701753,331.3495145631068,250.48305084745763,153.0,138.22222222222223,100.58119658119658,31.01123595505618
213,214,876520ca9ffffff,1.3360365949791924,103.6420109614243,"POLYGON ((103.65499597919747 1.3324611303687082, 103.65183042293127 1.3455214008199976, 103.63884466337763 1.3490975101558709, 103.6290248885901 1.3396122710907536, 103.63219162925101 1.3265518015997146, 103.64517696052282 1.3229767700210442, 103.65499597919747 1.3324611303687082))",1.3392857142857142,0.0,0.0,0.0,0.0,279.2692307692308,1590.388888888889,1239.6571428571428,264.8448275862069,72.84722222222223,54.69166666666667,97.18181818181819,298.93939393939394,256.17857142857144,144.77777777777777,219.42857142857142,366.9122807017544,1303.625,830.6470588235294,537.8846153846154,614.0,303.62068965517244,103.7,32.945454545454545,1.64,0.0,0.0,0.0,0.0,189.33333333333334,960.8333333333334,653.3125,308.6923076923077,257.6363636363636,304.94736842105266,552.5454545454545,2481.6666666666665,762.25,1157.8,768.25,1850.0,1586.5714285714287,1144.888888888889,780.0,441.9375,551.5555555555555,333.6,81.0
214,215,876520da2ffffff,1.2432802701285997,103.8461384263173,"POLYGON ((103.85910523901573 1.2397100193482242, 103.8559517316901 1.2527572183009876, 103.84298417403024 1.2563281276952116, 103.8331705399151 1.24685074321643, 103.83632523812416 1.233803330621295, 103.84929237977984 1.2302335159545545, 103.85910523901573 1.2397100193482242))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,216,876526ae2ffffff,1.2846104671938159,104.00556265260485,"POLYGON ((104.01851954357036 1.2810387113005088, 104.01537439575458 1.2940843558993478, 104.00241675686986 1.2976567773481607, 103.99260467271534 1.2881824475972377, 103.99575101723678 1.275136574643888, 104.0087082494198 1.2715652596035298, 104.01851954357036 1.2810387113005088))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,217,876526aeeffffff,1.2728051032668732,103.96002108526308,"POLYGON ((103.97298083062991 1.2692337792157051, 103.96983329023058 1.2822798784227791, 103.9568727977856 1.285851866048183, 103.94706025531336 1.2763766511982364, 103.95020899076147 1.2633303278385437, 103.96316907384636 1.2597594432888772, 103.97298083062991 1.2692337792157051))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,218,876526ad3ffffff,1.3854346449510897,103.99334998945079,"POLYGON ((104.0063117754698 1.3818578002698463, 104.0031649836569 1.3949115607536007, 103.9902024494674 1.3984890669340642, 103.98038711497819 1.389011708307291, 103.98353510381529 1.3759577175196456, 103.99649723033046 1.372381315470655, 104.0063117754698 1.3818578002698463))",7.746376811594203,0.0,0.0,0.0,0.0,6.6438356164383565,110.02127659574468,150.81159420289856,71.7080745341615,30.638783269961976,27.010695187165776,56.15238095238095,153.7258064516129,188.47916666666666,106.97058823529412,123.59210526315789,306.69642857142856,806.3829787234042,451.04545454545456,237.92,157.93617021276594,87.29126213592232,100.45901639344262,36.37735849056604,12.076923076923077,0.0,0.0,0.0,0.0,6.333333333333333,84.89473684210526,98.96551724137932,103.96774193548387,115.03125,151.47619047619048,197.2941176470588,189.3913043478261,191.61904761904762,380.7,342.8,231.10526315789474,437.7857142857143,401.0769230769231,549.5454545454545,224.0,227.47368421052633,263.7,76.04545454545455
218,219,876520c85ffffff,1.3703986784423838,103.69427333376906,"POLYGON ((103.70725602960225 1.366821688417406, 103.70409298950855 1.3798830853530206, 103.6911095508097 1.383460721679713, 103.68128957771127 1.373975879552084, 103.68445380429384 1.3609142781328898, 103.69743681770333 1.3573377231325918, 103.70725602960225 1.366821688417406))",0.0,0.0,0.0,0.0,0.0,3.466666666666667,53.111111111111114,51.857142857142854,21.76923076923077,28.666666666666668,17.8,37.1578947368421,58.10344827586207,70.55555555555556,51.04347826086956,79.0,249.6875,690.5555555555555,271.8888888888889,129.78571428571428,62.5625,66.16666666666667,51.44444444444444,6.857142857142857,0.0,0.0,0.0,0.0,0.0,7.0,18.5,64.0,85.83333333333333,70.54545454545455,46.470588235294116,57.705882352941174,105.1,132.33333333333334,82.875,105.16666666666667,221.33333333333334,87.72727272727273,170.75,247.0,123.25,50.857142857142854,20.555555555555557,6.428571428571429
219,220,876526a56ffffff,1.2170604297787215,103.98556800357325,"POLYGON ((103.99852367407648 1.2134919937048865, 103.99537807635625 1.226533004504369, 103.98242165858834 1.2301021073700187, 103.9726112464666 1.2206290934790045, 103.97575803970872 1.2075878580148445, 103.98871404976354 1.2040198609136208, 103.99852367407648 1.2134919937048865))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,221,876526a50ffffff,1.2111560829842865,103.96280094403139,"POLYGON ((103.97575803970872 1.2075878580148445, 103.9726112464666 1.2206290934790045, 103.95965340394517 1.2241979842506503, 103.94984276392053 1.214724535266986, 103.95299075185603 1.2016830772371223, 103.96594818533599 1.1981152905638355, 103.97575803970872 1.2075878580148445))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,222,876520cf0ffffff,1.3467642555682298,103.60304958256224,"POLYGON ((103.61603776190061 1.3431881581412333, 103.612869980939 1.3562503603468543, 103.59988106046674 1.3598271000766864, 103.59006035178201 1.350340562809101, 103.59322931583641 1.3372781645637255, 103.60621780570142 1.3337024994332205, 103.61603776190061 1.3431881581412333))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,223,876520d85ffffff,1.253992354084451,103.80723155078167,"POLYGON ((103.82020158100455 1.250421438054275, 103.81704583942681 1.2634706104465245, 103.80407506487525 1.267042182687771, 103.79426045044312 1.257563490749041, 103.79741738162554 1.2445141076954265, 103.81038773785095 1.2409436270491698, 103.82020158100455 1.250421438054275))",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8571428571428571,2.8,1.875,2.619047619047619,2.935483870967742,2.6842105263157894,5.419354838709677,7.766666666666667,16.9,13.068965517241379,21.26086956521739,27.0,27.304347826086957,42.095238095238095,20.703703703703702,16.736842105263158,11.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,4.25,1.5,6.0,2.9,7.111111111111111,9.083333333333334,17.142857142857142,8.38888888888889,29.77777777777778,26.857142857142858,59.3,85.57142857142857,57.22222222222222,69.375,127.875,47.55555555555556,33.57142857142857,9.454545454545455
223,224,876526aceffffff,1.3285729532852526,103.93446232429247,"POLYGON ((103.94742614175246 1.3249987578933569, 103.94427665846267 1.3380499185656511, 103.93131209411244 1.3416247743039629, 103.92149742427456 1.3321473688018757, 103.92464810213754 1.3190959844940933, 103.93761225547904 1.3155222291315858, 103.94742614175246 1.3249987578933569))",11.210585585585585,0.0,0.0,0.0,0.0,69.20930232558139,263.7502467917078,483.01582278481015,575.4512353706111,366.36819484240687,251.4084699453552,149.28732638888889,155.30940594059405,177.4728813559322,181.67961165048544,179.90074211502784,177.78362573099415,326.1909871244635,460.80641025641023,297.9210206561361,170.28684470820968,133.4381694255112,107.00745473908414,51.31846473029046,15.55379746835443,0.0,0.0,0.0,0.0,40.4741935483871,120.24860335195531,204.9625,279.5487012987013,266.4821917808219,257.97435897435895,242.99014778325125,236.30254041570439,267.4782608695652,229.04714640198512,233.9549071618037,247.1680216802168,352.6006825938567,360.3404255319149,356.37295081967216,246.5953177257525,227.61423220973782,166.68458781362008,64.3465909090909
224,225,876526370ffffff,1.4294386603339913,103.9222219017811,"POLYGON ((103.93519061242381 1.4258594134990046, 103.93203948351835 1.4389186495850839, 103.91907002573662 1.4424985526909961, 103.90925210906018 1.4330181214397166, 103.91240443285284 1.4199586597812424, 103.9253734786489 1.4163798547545687, 103.93519061242381 1.4258594134990046))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,226,876526355ffffff,1.462721285446212,103.88997419685654,"POLYGON ((103.90294656390671 1.4591403019148566, 103.89979334249888 1.4722030180496508, 103.88682022871917 1.4757846550204705, 103.87700075053655 1.4663024805173042, 103.88015516595549 1.4532395405671878, 103.89312786576065 1.449658998743793, 103.90294656390671 1.4591403019148566))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,227,876520d86ffffff,1.282427147676704,103.83667477288917,"POLYGON ((103.84964382048499 1.2788549228788069, 103.84648941655877 1.2919054258381997, 103.83351962398848 1.295478307425089, 103.82370465222179 1.2859995923792649, 103.82686024698725 1.272948875428373, 103.83982962289531 1.26937708732221, 103.84964382048499 1.2788549228788069))",5.850289017341041,0.0,0.0,0.0,0.0,22.18472906403941,169.48470012239903,192.85472713297463,275.8387358184765,145.54382929642446,67.54230145867099,79.3629234629862,124.63187250996016,133.33953112368633,154.87980241492866,187.47837314396384,264.80838323353294,531.3591253153911,850.698382492864,414.8400974025974,187.15248041775456,181.384661117717,169.9796557120501,57.304126625211985,8.148550724637682,0.0,0.0,0.0,0.0,10.611801242236025,98.93700787401575,157.26470588235293,205.92567567567568,181.5134529147982,205.3304721030043,216.14258188824664,214.59400998336108,174.5171102661597,207.3448275862069,258.89035916824196,320.9082352941177,489.53710247349824,319.08530805687207,231.48423005565863,181.60572337042925,193.70825335892513,166.1043841336117,78.15310077519379
227,228,876526ac8ffffff,1.322669960223382,103.91168286722132,"POLYGON ((103.92464810213754 1.3190959844940933, 103.92149742427456 1.3321473688018757, 103.908531442891 1.3357220038846724, 103.89871655192294 1.326244155761029, 103.90186842352671 1.313192549921627, 103.91483399257189 1.3096190135451413, 103.92464810213754 1.3190959844940933))",5.792592592592593,0.0,0.0,0.0,0.0,34.31003039513678,222.22087745839636,447.5971731448763,496.1041292639138,325.3108695652174,205.19875776397515,129.64116828929068,144.33381088825215,153.21732745961822,142.69150521609538,145.9805510534846,166.77560240963857,294.127868852459,433.9176245210728,229.41710296684118,119.05433186490455,95.62857142857143,76.14490445859873,36.852380952380955,9.004830917874395,0.0,0.0,0.0,0.0,22.793577981651374,96.57916666666667,181.8139534883721,257.36683417085425,237.72489082969432,240.64935064935065,207.30075187969925,251.8310502283105,224.97816593886463,177.94466403162056,183.18803418803418,212.50900900900902,286.5210526315789,284.1979166666667,218.96354166666666,168.0744680851064,141.44021739130434,109.15263157894736,51.29383886255924
228,229,876526accffffff,1.3060456977776012,103.92779848102565,"POLYGON ((103.9407618876957 1.3024726031770553, 103.93761225547904 1.3155222291315858, 103.92464810213754 1.3190959844940933, 103.91483399257189 1.3096190135451413, 103.91798481896618 1.2965691651841897, 103.93094856096236 1.2929965099862004, 103.9407618876957 1.3024726031770553))",3.691860465116279,0.0,0.0,0.0,0.0,12.617021276595745,92.96069868995633,189.51674641148324,193.34222222222223,159.48765432098764,97.425,82.42424242424242,90.78346456692914,140.06666666666666,125.58695652173913,133.96929824561403,130.29032258064515,163.09722222222223,174.77083333333334,100.21900826446281,48.818471337579616,41.51417004048583,36.238297872340425,16.972727272727273,4.571428571428571,0.0,0.0,0.0,0.0,7.064516129032258,41.333333333333336,94.24615384615385,142.48648648648648,153.77215189873417,162.48611111111111,117.2872340425532,123.52631578947368,95.16190476190476,98.92134831460675,100.46913580246914,120.2051282051282,179.53571428571428,135.88888888888889,131.73134328358208,90.5952380952381,81.76666666666667,103.25581395348837,29.768115942028984
229,230,876520cb0ffffff,1.3881176537077533,103.76267469851855,"POLYGON ((103.77565324020598 1.3845399904210423, 103.7724937646482 1.397600761245646, 103.75951447880466 1.4011790738290848, 103.74969509003486 1.391695529033676, 103.75285575461483 1.378634547395664, 103.76583461915884 1.3750573211742685, 103.77565324020598 1.3845399904210423))",11.722306525037936,0.0,0.0,0.0,0.0,109.66173752310536,522.1884328358209,1162.9032258064517,977.5733333333334,547.4691358024692,377.75925925925924,275.02286902286903,255.95796847635728,262.7196110210697,257.3747747747748,224.41893830703012,209.27946537059537,353.074294205052,425.7470588235294,345.09954058192955,228.4022617124394,188.26917057902975,122.0962962962963,56.9,16.03125,0.0,0.0,0.0,0.0,51.91,189.83068783068782,402.7866666666667,447.3045977011494,506.17469879518075,520.7730061349694,491.3184357541899,519.0813953488372,474.3222222222222,428.92349726775956,433.5433526011561,406.47872340425533,497.0059171597633,395.125,364.53932584269666,274.6,258.765,188.56923076923076,70.47325102880659
230,231,876520db0ffffff,1.2717111352299213,103.87557869167998,"POLYGON ((103.88854451288984 1.2681395734947916, 103.88539234514963 1.2811881012808402, 103.87242577833429 1.2847603222077824, 103.86261179381357 1.2752829185438652, 103.86576515366889 1.262234173785698, 103.87873130614436 1.2586630494709594, 103.88854451288984 1.2681395734947916))",0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.14285714285714285,0.043478260869565216,0.03125,0.05263157894736842,0.1388888888888889,0.06451612903225806,0.0,0.4375,0.42857142857142855,0.14285714285714285,0.5789473684210527,0.18181818181818182,0.13793103448275862,0.041666666666666664,0.15625,0.07142857142857142,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.5294117647058824,0.058823529411764705,0.1111111111111111,0.4,1.6666666666666667,0.5,0.8333333333333334,0.125,2.6666666666666665,3.0,0.5555555555555556,0.4,0.3333333333333333,0.2
231,232,876526af3ffffff,1.329653702793394,104.01889595197554,"POLYGON ((104.03185365489568 1.3260797326184006, 104.02870880768933 1.3391284479209427, 104.01575035641365 1.342703082824293, 104.00593715858359 1.3332278953996457, 104.00908320328486 1.3201789492808111, 104.02204124853384 1.316605421210694, 104.03185365489568 1.3260797326184006))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,233,876520520ffffff,1.4536239183990989,103.61350351411072,"POLYGON ((103.62649520801037 1.450042673425319, 103.62332696020117 1.4631127009724716, 103.61033452449583 1.4666945851240047, 103.60051076709061 1.457205367596276, 103.60368019913739 1.4441351400118518, 103.61667220457052 1.4405543298004178, 103.62649520801037 1.450042673425319))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,234,876526364ffffff,1.361829376815837,103.90222769719716,"POLYGON ((103.91519517152994 1.358253424852427, 103.91204359660128 1.3713080939239661, 103.8990753757867 1.3748847034136293, 103.88925914311058 1.3654055461835943, 103.89241191173834 1.3523506552277593, 103.90537971955744 1.3487751431940527, 103.91519517152994 1.358253424852427))",1.951501154734411,0.0,0.0,0.0,0.0,36.07796610169491,185.1433447098976,339.13671875,280.77338129496405,156.78966789667896,95.53246753246754,92.13,92.24203821656052,127.85410334346504,103.80286738351255,87.60458452722062,88.67245657568238,132.31476997578693,124.56222222222222,87.9037037037037,40.58979206049149,28.21527777777778,18.154213036565977,9.199612403100776,2.3125,0.0,0.0,0.0,0.0,16.938356164383563,73.11009174311927,118.87378640776699,171.5,137.71666666666667,151.73873873873873,126.9430894308943,132.98319327731093,118.17213114754098,109.3109243697479,127.64583333333333,140.2528735632184,182.0759493670886,116.37272727272727,120.88235294117646,61.170731707317074,52.679245283018865,33.410071942446045,15.397163120567376
234,235,876520d8effffff,1.287238223745566,103.7749720344599,"POLYGON ((103.78794569153153 1.283665558399708, 103.78478786375587 1.2967182403282895, 103.77181346277108 1.3002915590616522, 103.76199731009213 1.2908111070040913, 103.76515632658653 1.277758216173596, 103.7781303072572 1.2741859861099638, 103.78794569153153 1.283665558399708))",14.315384615384616,0.0,0.0,0.0,0.0,33.71641791044776,202.56470588235294,294.0208333333333,360.84705882352944,133.782874617737,77.08350730688936,101.38045738045739,188.17525773195877,188.02766798418972,144.6234939759036,169.07575757575756,460.05853658536586,1510.8688524590164,1707.716814159292,775.1428571428571,435.56666666666666,392.24615384615385,302.9347826086956,88.68571428571428,13.170212765957446,0.0,0.0,0.0,0.0,26.576923076923077,203.78571428571428,169.45454545454547,359.11538461538464,280.3125,314.24242424242425,532.9615384615385,494.93548387096774,303.45652173913044,355.15384615384613,321.0833333333333,523.5333333333333,662.1851851851852,625.8846153846154,477.8125,310.3,270.42105263157896,213.76470588235293,142.33333333333334
235,236,876526ae6ffffff,1.2679941698709178,104.02166439247166,"POLYGON ((104.03461944520487 1.2644233060019938, 104.03147534442407 1.2774671804736488, 104.01851954357036 1.2810387113005088, 104.0087082494198 1.2715652596035298, 104.01185354733833 1.2585211559078293, 104.02480894248211 1.2549507329406564, 104.03461944520487 1.2644233060019938))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,237,876520c0cffffff,1.2233358264067,103.60875366881982,"POLYGON ((103.62173654295849 1.219765750592449, 103.61857026850247 1.232818298729005, 103.60558665368785 1.23638902137157, 103.59576974349353 1.226906118978134, 103.59893720035083 1.2138533779082206, 103.61192038521949 1.210283731972104, 103.62173654295849 1.219765750592449))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,238,876526328ffffff,1.4246011830605907,103.9839064720949,"POLYGON ((103.99687050264168 1.421022355708103, 103.99372281339205 1.4340793875043907, 103.98075803465852 1.4376588745288221, 103.97094135371788 1.4281802266850545, 103.97409023995309 1.4151229642273735, 103.98705461035667 1.4115445800830022, 103.99687050264168 1.421022355708103))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,239,876526ad5ffffff,1.346277939360148,104.00279081487324,"POLYGON ((104.01575035641365 1.342703082824293, 104.01260446182451 1.3557535599701214, 103.99964417213006 1.359329079828632, 103.98983018425666 1.3498530169705802, 103.99297727590823 1.3368023098795927, 104.00593715858359 1.3332278953996457, 104.01575035641365 1.342703082824293))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,240,876520d89ffffff,1.2754224640436005,103.72938893894313,"POLYGON ((103.74236537188779 1.2718502325844077, 103.73920516751622 1.284903330210805, 103.72622799151623 1.288476213065611, 103.71641144307617 1.27899491278453, 103.71957283448192 1.2659416104685188, 103.73254958751022 1.2623698129304932, 103.74236537188779 1.2718502325844077))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,241,876526ae9ffffff,1.2609971169909415,103.91447292056576,"POLYGON ((103.92743550464633 1.2574262233366023, 103.9242855749799 1.2704727687474902, 103.91132224466547 1.2740443239931347, 103.90150925624945 1.264568233896026, 103.90466037930244 1.251521468535687, 103.91762329759885 1.2479510130292863, 103.92743550464633 1.2574262233366023))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,242,87652636affffff,1.4058306794632527,103.83106175268335,"POLYGON ((103.84403610470349 1.4022523396658193, 103.84088020125792 1.4153124653952864, 103.82790510379843 1.418891457480825, 103.81808632730858 1.4094092322554912, 103.82124342229783 1.3963488893854756, 103.83421810244873 1.3927709886892765, 103.84403610470349 1.4022523396658193))",11.189320388349515,0.0,0.0,0.0,0.0,187.9090909090909,995.8791208791209,1856.8202247191011,1241.3636363636363,612.234375,534.0454545454545,346.47747747747746,348.13675213675214,274.85333333333335,317.65811965811963,269.7046979865772,253.63636363636363,421.4382716049383,536.6513157894736,359.9931506849315,198.13690476190476,161.09230769230768,135.83091787439614,52.790513833992094,13.070588235294117,0.0,0.0,0.0,0.0,71.94915254237289,332.4634146341463,643.09375,922.2592592592592,854.25,516.0208333333334,586.6,541.0666666666667,398.41818181818184,319.55555555555554,381.27777777777777,503.02272727272725,626.0526315789474,715.6969696969697,452.57894736842104,371.30555555555554,290.5833333333333,227.91228070175438,86.48684210526316
